Entity,Code,Date,Total confirmed deaths due to COVID-19 (deaths)
Saudi Arabia,SAU,"Apr 17, 2020",83
Saudi Arabia,SAU,"Apr 18, 2020",87
Saudi Arabia,SAU,"Apr 19, 2020",92
Saudi Arabia,SAU,"Apr 20, 2020",97
Saudi Arabia,SAU,"Apr 21, 2020",103
Saudi Arabia,SAU,"Apr 22, 2020",109
Saudi Arabia,SAU,"Apr 23, 2020",114
Saudi Arabia,SAU,"Apr 24, 2020",121
Saudi Arabia,SAU,"Apr 25, 2020",127
Saudi Arabia,SAU,"Apr 26, 2020",136
Saudi Arabia,SAU,"Apr 27, 2020",139
Saudi Arabia,SAU,"Apr 28, 2020",144
Saudi Arabia,SAU,"Apr 29, 2020",152
Saudi Arabia,SAU,"Apr 30, 2020",157
Saudi Arabia,SAU,"May 1, 2020",162
Saudi Arabia,SAU,"May 2, 2020",169
Saudi Arabia,SAU,"May 3, 2020",176
Saudi Arabia,SAU,"May 4, 2020",184
Saudi Arabia,SAU,"May 5, 2020",191
Saudi Arabia,SAU,"May 6, 2020",200
Saudi Arabia,SAU,"May 7, 2020",209
Saudi Arabia,SAU,"May 8, 2020",219
Saudi Arabia,SAU,"May 9, 2020",229
Saudi Arabia,SAU,"May 10, 2020",239
Saudi Arabia,SAU,"May 11, 2020",246
Saudi Arabia,SAU,"May 12, 2020",255
Saudi Arabia,SAU,"May 13, 2020",264
Saudi Arabia,SAU,"May 14, 2020",273
Saudi Arabia,SAU,"May 15, 2020",283
Saudi Arabia,SAU,"May 16, 2020",292
Saudi Arabia,SAU,"May 17, 2020",302
Saudi Arabia,SAU,"May 18, 2020",312
Saudi Arabia,SAU,"May 19, 2020",320
Saudi Arabia,SAU,"May 20, 2020",329
Saudi Arabia,SAU,"May 21, 2020",339
Saudi Arabia,SAU,"May 22, 2020",351
Saudi Arabia,SAU,"May 23, 2020",364
Saudi Arabia,SAU,"May 24, 2020",379
Saudi Arabia,SAU,"May 25, 2020",390
Saudi Arabia,SAU,"May 26, 2020",399
Saudi Arabia,SAU,"May 27, 2020",411
Saudi Arabia,SAU,"May 28, 2020",425
Saudi Arabia,SAU,"May 29, 2020",441
Saudi Arabia,SAU,"May 30, 2020",458
Saudi Arabia,SAU,"May 31, 2020",480
Saudi Arabia,SAU,"Jun 1, 2020",503
Saudi Arabia,SAU,"Jun 2, 2020",525
Saudi Arabia,SAU,"Jun 3, 2020",549
Saudi Arabia,SAU,"Jun 4, 2020",579
Saudi Arabia,SAU,"Jun 5, 2020",611
Saudi Arabia,SAU,"Jun 6, 2020",642
Saudi Arabia,SAU,"Jun 7, 2020",676
Saudi Arabia,SAU,"Jun 8, 2020",712
Saudi Arabia,SAU,"Jun 9, 2020",746
Saudi Arabia,SAU,"Jun 10, 2020",783
Saudi Arabia,SAU,"Jun 11, 2020",819
Saudi Arabia,SAU,"Jun 12, 2020",857
Saudi Arabia,SAU,"Jun 13, 2020",893
Saudi Arabia,SAU,"Jun 14, 2020",932
Saudi Arabia,SAU,"Jun 15, 2020",972
Saudi Arabia,SAU,"Jun 16, 2020",1011
Saudi Arabia,SAU,"Jun 17, 2020",1052
Saudi Arabia,SAU,"Jun 18, 2020",1091
Saudi Arabia,SAU,"Jun 19, 2020",1139
Saudi Arabia,SAU,"Jun 20, 2020",1184
Saudi Arabia,SAU,"Jun 21, 2020",1230
Saudi Arabia,SAU,"Jun 22, 2020",1267
Saudi Arabia,SAU,"Jun 23, 2020",1307
Saudi Arabia,SAU,"Jun 24, 2020",1346
Saudi Arabia,SAU,"Jun 25, 2020",1387
Saudi Arabia,SAU,"Jun 26, 2020",1428
Saudi Arabia,SAU,"Jun 27, 2020",1474
Saudi Arabia,SAU,"Jun 28, 2020",1511
Saudi Arabia,SAU,"Jun 29, 2020",1551
Saudi Arabia,SAU,"Jun 30, 2020",1599
Saudi Arabia,SAU,"Jul 1, 2020",1649
Saudi Arabia,SAU,"Jul 2, 2020",1698
Saudi Arabia,SAU,"Jul 3, 2020",1752
Saudi Arabia,SAU,"Jul 4, 2020",1802
Saudi Arabia,SAU,"Jul 5, 2020",1858
Saudi Arabia,SAU,"Jul 6, 2020",1916
Saudi Arabia,SAU,"Jul 7, 2020",1968
Saudi Arabia,SAU,"Jul 8, 2020",2017
Saudi Arabia,SAU,"Jul 9, 2020",2059
Saudi Arabia,SAU,"Jul 10, 2020",2100
Saudi Arabia,SAU,"Jul 11, 2020",2151
Saudi Arabia,SAU,"Jul 12, 2020",2181
Saudi Arabia,SAU,"Jul 13, 2020",2223
Saudi Arabia,SAU,"Jul 14, 2020",2243
Saudi Arabia,SAU,"Jul 15, 2020",2283
Saudi Arabia,SAU,"Jul 16, 2020",2325
Saudi Arabia,SAU,"Jul 17, 2020",2370
Saudi Arabia,SAU,"Jul 18, 2020",2407
Saudi Arabia,SAU,"Jul 19, 2020",2447
Senegal,SEN,"Mar 3, 2020",0
Senegal,SEN,"Mar 5, 2020",0
Senegal,SEN,"Mar 6, 2020",0
Senegal,SEN,"Mar 13, 2020",0
Senegal,SEN,"Mar 14, 2020",0
Senegal,SEN,"Mar 15, 2020",0
Senegal,SEN,"Mar 16, 2020",0
Senegal,SEN,"Mar 17, 2020",0
Senegal,SEN,"Mar 18, 2020",0
Senegal,SEN,"Mar 19, 2020",0
Senegal,SEN,"Mar 20, 2020",0
Senegal,SEN,"Mar 21, 2020",0
Senegal,SEN,"Mar 22, 2020",0
Senegal,SEN,"Mar 23, 2020",0
Senegal,SEN,"Mar 24, 2020",0
Senegal,SEN,"Mar 25, 2020",0
Senegal,SEN,"Mar 26, 2020",0
Senegal,SEN,"Mar 27, 2020",0
Senegal,SEN,"Mar 28, 2020",0
Senegal,SEN,"Mar 29, 2020",0
Senegal,SEN,"Mar 30, 2020",0
Senegal,SEN,"Mar 31, 2020",0
Senegal,SEN,"Apr 1, 2020",0
Senegal,SEN,"Apr 2, 2020",1
Senegal,SEN,"Apr 3, 2020",1
Senegal,SEN,"Apr 4, 2020",1
Senegal,SEN,"Apr 5, 2020",2
Senegal,SEN,"Apr 6, 2020",2
Senegal,SEN,"Apr 7, 2020",2
Senegal,SEN,"Apr 8, 2020",2
Senegal,SEN,"Apr 9, 2020",2
Senegal,SEN,"Apr 10, 2020",2
Senegal,SEN,"Apr 11, 2020",2
Senegal,SEN,"Apr 12, 2020",2
Senegal,SEN,"Apr 13, 2020",2
Senegal,SEN,"Apr 14, 2020",2
Senegal,SEN,"Apr 15, 2020",2
Senegal,SEN,"Apr 16, 2020",2
Senegal,SEN,"Apr 17, 2020",2
Senegal,SEN,"Apr 18, 2020",3
Senegal,SEN,"Apr 19, 2020",3
Senegal,SEN,"Apr 20, 2020",4
Senegal,SEN,"Apr 21, 2020",5
Senegal,SEN,"Apr 22, 2020",5
Senegal,SEN,"Apr 23, 2020",6
Senegal,SEN,"Apr 24, 2020",6
Senegal,SEN,"Apr 25, 2020",7
Senegal,SEN,"Apr 26, 2020",7
Senegal,SEN,"Apr 27, 2020",9
Senegal,SEN,"Apr 28, 2020",9
Senegal,SEN,"Apr 29, 2020",9
Senegal,SEN,"Apr 30, 2020",9
Senegal,SEN,"May 1, 2020",9
Senegal,SEN,"May 2, 2020",9
Senegal,SEN,"May 3, 2020",9
Senegal,SEN,"May 4, 2020",9
Senegal,SEN,"May 5, 2020",10
Senegal,SEN,"May 6, 2020",11
Senegal,SEN,"May 7, 2020",12
Senegal,SEN,"May 8, 2020",13
Senegal,SEN,"May 9, 2020",14
Senegal,SEN,"May 10, 2020",17
Senegal,SEN,"May 11, 2020",19
Senegal,SEN,"May 12, 2020",19
Senegal,SEN,"May 13, 2020",19
Senegal,SEN,"May 14, 2020",22
Senegal,SEN,"May 15, 2020",23
Senegal,SEN,"May 16, 2020",25
Senegal,SEN,"May 17, 2020",25
Senegal,SEN,"May 18, 2020",26
Senegal,SEN,"May 19, 2020",26
Senegal,SEN,"May 20, 2020",30
Senegal,SEN,"May 21, 2020",30
Senegal,SEN,"May 22, 2020",33
Senegal,SEN,"May 23, 2020",33
Senegal,SEN,"May 24, 2020",35
Senegal,SEN,"May 25, 2020",35
Senegal,SEN,"May 26, 2020",36
Senegal,SEN,"May 27, 2020",37
Senegal,SEN,"May 28, 2020",39
Senegal,SEN,"May 29, 2020",41
Senegal,SEN,"May 30, 2020",41
Senegal,SEN,"May 31, 2020",42
Senegal,SEN,"Jun 1, 2020",42
Senegal,SEN,"Jun 2, 2020",42
Senegal,SEN,"Jun 3, 2020",43
Senegal,SEN,"Jun 4, 2020",45
Senegal,SEN,"Jun 5, 2020",45
Senegal,SEN,"Jun 6, 2020",45
Senegal,SEN,"Jun 7, 2020",47
Senegal,SEN,"Jun 8, 2020",49
Senegal,SEN,"Jun 9, 2020",52
Senegal,SEN,"Jun 10, 2020",52
Senegal,SEN,"Jun 11, 2020",54
Senegal,SEN,"Jun 12, 2020",56
Senegal,SEN,"Jun 13, 2020",56
Senegal,SEN,"Jun 14, 2020",60
Senegal,SEN,"Jun 15, 2020",60
Senegal,SEN,"Jun 16, 2020",64
Senegal,SEN,"Jun 17, 2020",70
Senegal,SEN,"Jun 18, 2020",73
Senegal,SEN,"Jun 19, 2020",76
Senegal,SEN,"Jun 20, 2020",79
Senegal,SEN,"Jun 21, 2020",82
Senegal,SEN,"Jun 22, 2020",84
Senegal,SEN,"Jun 23, 2020",86
Senegal,SEN,"Jun 24, 2020",89
Senegal,SEN,"Jun 25, 2020",93
Senegal,SEN,"Jun 26, 2020",94
Senegal,SEN,"Jun 27, 2020",98
Senegal,SEN,"Jun 28, 2020",102
Senegal,SEN,"Jun 29, 2020",105
Senegal,SEN,"Jun 30, 2020",108
Senegal,SEN,"Jul 1, 2020",112
Senegal,SEN,"Jul 2, 2020",116
Senegal,SEN,"Jul 3, 2020",121
Senegal,SEN,"Jul 4, 2020",125
Senegal,SEN,"Jul 5, 2020",129
Senegal,SEN,"Jul 6, 2020",133
Senegal,SEN,"Jul 7, 2020",136
Senegal,SEN,"Jul 8, 2020",137
Senegal,SEN,"Jul 9, 2020",141
Senegal,SEN,"Jul 10, 2020",143
Senegal,SEN,"Jul 11, 2020",145
Senegal,SEN,"Jul 12, 2020",145
Senegal,SEN,"Jul 13, 2020",148
Senegal,SEN,"Jul 14, 2020",150
Senegal,SEN,"Jul 15, 2020",150
Senegal,SEN,"Jul 16, 2020",153
Senegal,SEN,"Jul 17, 2020",156
Senegal,SEN,"Jul 18, 2020",160
Senegal,SEN,"Jul 19, 2020",163
Serbia,SRB,"Mar 7, 2020",0
Serbia,SRB,"Mar 11, 2020",0
Serbia,SRB,"Mar 12, 2020",0
Serbia,SRB,"Mar 13, 2020",0
Serbia,SRB,"Mar 14, 2020",0
Serbia,SRB,"Mar 15, 2020",0
Serbia,SRB,"Mar 16, 2020",0
Serbia,SRB,"Mar 17, 2020",0
Serbia,SRB,"Mar 18, 2020",0
Serbia,SRB,"Mar 19, 2020",0
Serbia,SRB,"Mar 20, 2020",0
Serbia,SRB,"Mar 21, 2020",1
Serbia,SRB,"Mar 22, 2020",1
Serbia,SRB,"Mar 23, 2020",1
Serbia,SRB,"Mar 24, 2020",1
Serbia,SRB,"Mar 25, 2020",1
Serbia,SRB,"Mar 26, 2020",2
Serbia,SRB,"Mar 27, 2020",3
Serbia,SRB,"Mar 28, 2020",6
Serbia,SRB,"Mar 29, 2020",10
Serbia,SRB,"Mar 30, 2020",13
Serbia,SRB,"Mar 31, 2020",13
Serbia,SRB,"Apr 1, 2020",23
Serbia,SRB,"Apr 2, 2020",23
Serbia,SRB,"Apr 3, 2020",31
Serbia,SRB,"Apr 4, 2020",39
Serbia,SRB,"Apr 5, 2020",44
Serbia,SRB,"Apr 6, 2020",51
Serbia,SRB,"Apr 7, 2020",58
Serbia,SRB,"Apr 8, 2020",61
Serbia,SRB,"Apr 9, 2020",65
Serbia,SRB,"Apr 10, 2020",66
Serbia,SRB,"Apr 11, 2020",71
Serbia,SRB,"Apr 12, 2020",74
Serbia,SRB,"Apr 13, 2020",80
Serbia,SRB,"Apr 14, 2020",85
Serbia,SRB,"Apr 15, 2020",94
Serbia,SRB,"Apr 16, 2020",99
Serbia,SRB,"Apr 17, 2020",103
Serbia,SRB,"Apr 18, 2020",110
Serbia,SRB,"Apr 19, 2020",117
Serbia,SRB,"Apr 20, 2020",122
Serbia,SRB,"Apr 21, 2020",125
Serbia,SRB,"Apr 22, 2020",125
Serbia,SRB,"Apr 23, 2020",134
Serbia,SRB,"Apr 24, 2020",139
Serbia,SRB,"Apr 25, 2020",144
Serbia,SRB,"Apr 26, 2020",151
Serbia,SRB,"Apr 27, 2020",156
Serbia,SRB,"Apr 28, 2020",162
Serbia,SRB,"Apr 29, 2020",168
Serbia,SRB,"Apr 30, 2020",173
Serbia,SRB,"May 1, 2020",179
Serbia,SRB,"May 2, 2020",185
Serbia,SRB,"May 3, 2020",189
Serbia,SRB,"May 4, 2020",193
Serbia,SRB,"May 5, 2020",197
Serbia,SRB,"May 6, 2020",200
Serbia,SRB,"May 7, 2020",203
Serbia,SRB,"May 8, 2020",206
Serbia,SRB,"May 9, 2020",209
Serbia,SRB,"May 10, 2020",213
Serbia,SRB,"May 11, 2020",215
Serbia,SRB,"May 12, 2020",218
Serbia,SRB,"May 13, 2020",220
Serbia,SRB,"May 14, 2020",222
Serbia,SRB,"May 15, 2020",224
Serbia,SRB,"May 16, 2020",225
Serbia,SRB,"May 17, 2020",228
Serbia,SRB,"May 18, 2020",230
Serbia,SRB,"May 19, 2020",231
Serbia,SRB,"May 20, 2020",234
Serbia,SRB,"May 21, 2020",235
Serbia,SRB,"May 22, 2020",237
Serbia,SRB,"May 23, 2020",237
Serbia,SRB,"May 24, 2020",238
Serbia,SRB,"May 25, 2020",238
Serbia,SRB,"May 26, 2020",239
Serbia,SRB,"May 27, 2020",239
Serbia,SRB,"May 28, 2020",240
Serbia,SRB,"May 29, 2020",241
Serbia,SRB,"May 30, 2020",242
Serbia,SRB,"May 31, 2020",242
Serbia,SRB,"Jun 1, 2020",243
Serbia,SRB,"Jun 2, 2020",244
Serbia,SRB,"Jun 3, 2020",245
Serbia,SRB,"Jun 4, 2020",245
Serbia,SRB,"Jun 5, 2020",246
Serbia,SRB,"Jun 6, 2020",247
Serbia,SRB,"Jun 7, 2020",248
Serbia,SRB,"Jun 8, 2020",249
Serbia,SRB,"Jun 9, 2020",250
Serbia,SRB,"Jun 10, 2020",250
Serbia,SRB,"Jun 11, 2020",251
Serbia,SRB,"Jun 12, 2020",252
Serbia,SRB,"Jun 13, 2020",252
Serbia,SRB,"Jun 14, 2020",253
Serbia,SRB,"Jun 15, 2020",254
Serbia,SRB,"Jun 16, 2020",255
Serbia,SRB,"Jun 17, 2020",256
Serbia,SRB,"Jun 18, 2020",257
Serbia,SRB,"Jun 19, 2020",258
Serbia,SRB,"Jun 20, 2020",259
Serbia,SRB,"Jun 21, 2020",260
Serbia,SRB,"Jun 22, 2020",261
Serbia,SRB,"Jun 23, 2020",262
Serbia,SRB,"Jun 24, 2020",263
Serbia,SRB,"Jun 25, 2020",263
Serbia,SRB,"Jun 26, 2020",264
Serbia,SRB,"Jun 27, 2020",265
Serbia,SRB,"Jun 28, 2020",267
Serbia,SRB,"Jun 29, 2020",270
Serbia,SRB,"Jun 30, 2020",274
Serbia,SRB,"Jul 1, 2020",277
Serbia,SRB,"Jul 2, 2020",281
Serbia,SRB,"Jul 3, 2020",287
Serbia,SRB,"Jul 4, 2020",298
Serbia,SRB,"Jul 5, 2020",306
Serbia,SRB,"Jul 6, 2020",311
Serbia,SRB,"Jul 7, 2020",317
Serbia,SRB,"Jul 8, 2020",330
Serbia,SRB,"Jul 9, 2020",341
Serbia,SRB,"Jul 10, 2020",352
Serbia,SRB,"Jul 11, 2020",370
Serbia,SRB,"Jul 12, 2020",382
Serbia,SRB,"Jul 13, 2020",393
Serbia,SRB,"Jul 14, 2020",405
Serbia,SRB,"Jul 15, 2020",418
Serbia,SRB,"Jul 16, 2020",429
Serbia,SRB,"Jul 17, 2020",442
Serbia,SRB,"Jul 18, 2020",452
Serbia,SRB,"Jul 19, 2020",461
Seychelles,SYC,"Mar 15, 2020",0
Seychelles,SYC,"Mar 16, 2020",0
Seychelles,SYC,"Mar 17, 2020",0
Seychelles,SYC,"Mar 18, 2020",0
Seychelles,SYC,"Mar 19, 2020",0
Seychelles,SYC,"Mar 20, 2020",0
Seychelles,SYC,"Mar 21, 2020",0
Seychelles,SYC,"Mar 22, 2020",0
Seychelles,SYC,"Mar 23, 2020",0
Seychelles,SYC,"Mar 24, 2020",0
Seychelles,SYC,"Mar 25, 2020",0
Seychelles,SYC,"Mar 26, 2020",0
Seychelles,SYC,"Mar 27, 2020",0
Seychelles,SYC,"Mar 28, 2020",0
Seychelles,SYC,"Mar 29, 2020",0
Seychelles,SYC,"Mar 30, 2020",0
Seychelles,SYC,"Mar 31, 2020",0
Seychelles,SYC,"Apr 1, 2020",0
Seychelles,SYC,"Apr 2, 2020",0
Seychelles,SYC,"Apr 3, 2020",0
Seychelles,SYC,"Apr 4, 2020",0
Seychelles,SYC,"Apr 5, 2020",0
Seychelles,SYC,"Apr 6, 2020",0
Seychelles,SYC,"Apr 7, 2020",0
Seychelles,SYC,"Apr 8, 2020",0
Seychelles,SYC,"Apr 9, 2020",0
Seychelles,SYC,"Apr 10, 2020",0
Seychelles,SYC,"Apr 11, 2020",0
Seychelles,SYC,"Apr 12, 2020",0
Seychelles,SYC,"Apr 13, 2020",0
Seychelles,SYC,"Apr 14, 2020",0
Seychelles,SYC,"Apr 15, 2020",0
Seychelles,SYC,"Apr 16, 2020",0
Seychelles,SYC,"Apr 17, 2020",0
Seychelles,SYC,"Apr 18, 2020",0
Seychelles,SYC,"Apr 19, 2020",0
Seychelles,SYC,"Apr 20, 2020",0
Seychelles,SYC,"Apr 21, 2020",0
Seychelles,SYC,"Apr 22, 2020",0
Seychelles,SYC,"Apr 23, 2020",0
Seychelles,SYC,"Apr 24, 2020",0
Seychelles,SYC,"Apr 25, 2020",0
Seychelles,SYC,"Apr 26, 2020",0
Seychelles,SYC,"Apr 27, 2020",0
Seychelles,SYC,"Apr 28, 2020",0
Seychelles,SYC,"Apr 29, 2020",0
Seychelles,SYC,"Apr 30, 2020",0
Seychelles,SYC,"May 1, 2020",0
Seychelles,SYC,"May 2, 2020",0
Seychelles,SYC,"May 3, 2020",0
Seychelles,SYC,"May 4, 2020",0
Seychelles,SYC,"May 5, 2020",0
Seychelles,SYC,"May 6, 2020",0
Seychelles,SYC,"May 7, 2020",0
Seychelles,SYC,"May 8, 2020",0
Seychelles,SYC,"May 9, 2020",0
Seychelles,SYC,"May 10, 2020",0
Seychelles,SYC,"May 11, 2020",0
Seychelles,SYC,"May 12, 2020",0
Seychelles,SYC,"May 13, 2020",0
Seychelles,SYC,"May 14, 2020",0
Seychelles,SYC,"May 15, 2020",0
Seychelles,SYC,"May 16, 2020",0
Seychelles,SYC,"May 17, 2020",0
Seychelles,SYC,"May 18, 2020",0
Seychelles,SYC,"May 19, 2020",0
Seychelles,SYC,"May 20, 2020",0
Seychelles,SYC,"May 21, 2020",0
Seychelles,SYC,"May 22, 2020",0
Seychelles,SYC,"May 23, 2020",0
Seychelles,SYC,"May 24, 2020",0
Seychelles,SYC,"May 25, 2020",0
Seychelles,SYC,"May 26, 2020",0
Seychelles,SYC,"May 27, 2020",0
Seychelles,SYC,"May 28, 2020",0
Seychelles,SYC,"May 29, 2020",0
Seychelles,SYC,"May 30, 2020",0
Seychelles,SYC,"May 31, 2020",0
Seychelles,SYC,"Jun 1, 2020",0
Seychelles,SYC,"Jun 2, 2020",0
Seychelles,SYC,"Jun 3, 2020",0
Seychelles,SYC,"Jun 4, 2020",0
Seychelles,SYC,"Jun 5, 2020",0
Seychelles,SYC,"Jun 6, 2020",0
Seychelles,SYC,"Jun 7, 2020",0
Seychelles,SYC,"Jun 8, 2020",0
Seychelles,SYC,"Jun 9, 2020",0
Seychelles,SYC,"Jun 10, 2020",0
Seychelles,SYC,"Jun 11, 2020",0
Seychelles,SYC,"Jun 12, 2020",0
Seychelles,SYC,"Jun 13, 2020",0
Seychelles,SYC,"Jun 14, 2020",0
Seychelles,SYC,"Jun 15, 2020",0
Seychelles,SYC,"Jun 16, 2020",0
Seychelles,SYC,"Jun 17, 2020",0
Seychelles,SYC,"Jun 18, 2020",0
Seychelles,SYC,"Jun 19, 2020",0
Seychelles,SYC,"Jun 20, 2020",0
Seychelles,SYC,"Jun 21, 2020",0
Seychelles,SYC,"Jun 22, 2020",0
Seychelles,SYC,"Jun 23, 2020",0
Seychelles,SYC,"Jun 24, 2020",0
Seychelles,SYC,"Jun 25, 2020",0
Seychelles,SYC,"Jun 26, 2020",0
Seychelles,SYC,"Jun 27, 2020",0
Seychelles,SYC,"Jun 28, 2020",0
Seychelles,SYC,"Jun 29, 2020",0
Seychelles,SYC,"Jun 30, 2020",0
Seychelles,SYC,"Jul 1, 2020",0
Seychelles,SYC,"Jul 2, 2020",0
Seychelles,SYC,"Jul 3, 2020",0
Seychelles,SYC,"Jul 4, 2020",0
Seychelles,SYC,"Jul 5, 2020",0
Seychelles,SYC,"Jul 6, 2020",0
Seychelles,SYC,"Jul 7, 2020",0
Seychelles,SYC,"Jul 8, 2020",0
Seychelles,SYC,"Jul 9, 2020",0
Seychelles,SYC,"Jul 10, 2020",0
Seychelles,SYC,"Jul 11, 2020",0
Seychelles,SYC,"Jul 12, 2020",0
Seychelles,SYC,"Jul 13, 2020",0
Seychelles,SYC,"Jul 14, 2020",0
Seychelles,SYC,"Jul 15, 2020",0
Seychelles,SYC,"Jul 16, 2020",0
Seychelles,SYC,"Jul 17, 2020",0
Seychelles,SYC,"Jul 18, 2020",0
Seychelles,SYC,"Jul 19, 2020",0
Sierra Leone,SLE,"Apr 1, 2020",0
Sierra Leone,SLE,"Apr 2, 2020",0
Sierra Leone,SLE,"Apr 3, 2020",0
Sierra Leone,SLE,"Apr 4, 2020",0
Sierra Leone,SLE,"Apr 5, 2020",0
Sierra Leone,SLE,"Apr 6, 2020",0
Sierra Leone,SLE,"Apr 7, 2020",0
Sierra Leone,SLE,"Apr 8, 2020",0
Sierra Leone,SLE,"Apr 9, 2020",0
Sierra Leone,SLE,"Apr 10, 2020",0
Sierra Leone,SLE,"Apr 11, 2020",0
Sierra Leone,SLE,"Apr 12, 2020",0
Sierra Leone,SLE,"Apr 13, 2020",0
Sierra Leone,SLE,"Apr 14, 2020",0
Sierra Leone,SLE,"Apr 15, 2020",0
Sierra Leone,SLE,"Apr 16, 2020",0
Sierra Leone,SLE,"Apr 17, 2020",0
Sierra Leone,SLE,"Apr 18, 2020",0
Sierra Leone,SLE,"Apr 19, 2020",0
Sierra Leone,SLE,"Apr 20, 2020",0
Sierra Leone,SLE,"Apr 21, 2020",0
Sierra Leone,SLE,"Apr 22, 2020",0
Sierra Leone,SLE,"Apr 23, 2020",0
Sierra Leone,SLE,"Apr 24, 2020",1
Sierra Leone,SLE,"Apr 25, 2020",3
Sierra Leone,SLE,"Apr 26, 2020",3
Sierra Leone,SLE,"Apr 27, 2020",4
Sierra Leone,SLE,"Apr 28, 2020",4
Sierra Leone,SLE,"Apr 29, 2020",4
Sierra Leone,SLE,"Apr 30, 2020",4
Sierra Leone,SLE,"May 1, 2020",7
Sierra Leone,SLE,"May 2, 2020",7
Sierra Leone,SLE,"May 3, 2020",8
Sierra Leone,SLE,"May 4, 2020",8
Sierra Leone,SLE,"May 5, 2020",9
Sierra Leone,SLE,"May 6, 2020",11
Sierra Leone,SLE,"May 7, 2020",14
Sierra Leone,SLE,"May 8, 2020",16
Sierra Leone,SLE,"May 9, 2020",17
Sierra Leone,SLE,"May 10, 2020",18
Sierra Leone,SLE,"May 11, 2020",18
Sierra Leone,SLE,"May 12, 2020",19
Sierra Leone,SLE,"May 13, 2020",20
Sierra Leone,SLE,"May 14, 2020",21
Sierra Leone,SLE,"May 15, 2020",26
Sierra Leone,SLE,"May 16, 2020",27
Sierra Leone,SLE,"May 17, 2020",29
Sierra Leone,SLE,"May 18, 2020",32
Sierra Leone,SLE,"May 19, 2020",33
Sierra Leone,SLE,"May 20, 2020",33
Sierra Leone,SLE,"May 21, 2020",34
Sierra Leone,SLE,"May 22, 2020",35
Sierra Leone,SLE,"May 23, 2020",38
Sierra Leone,SLE,"May 24, 2020",39
Sierra Leone,SLE,"May 25, 2020",40
Sierra Leone,SLE,"May 26, 2020",42
Sierra Leone,SLE,"May 27, 2020",44
Sierra Leone,SLE,"May 28, 2020",45
Sierra Leone,SLE,"May 29, 2020",45
Sierra Leone,SLE,"May 30, 2020",45
Sierra Leone,SLE,"May 31, 2020",46
Sierra Leone,SLE,"Jun 1, 2020",46
Sierra Leone,SLE,"Jun 2, 2020",46
Sierra Leone,SLE,"Jun 3, 2020",46
Sierra Leone,SLE,"Jun 4, 2020",47
Sierra Leone,SLE,"Jun 5, 2020",47
Sierra Leone,SLE,"Jun 6, 2020",47
Sierra Leone,SLE,"Jun 7, 2020",48
Sierra Leone,SLE,"Jun 8, 2020",48
Sierra Leone,SLE,"Jun 9, 2020",49
Sierra Leone,SLE,"Jun 10, 2020",50
Sierra Leone,SLE,"Jun 11, 2020",50
Sierra Leone,SLE,"Jun 12, 2020",50
Sierra Leone,SLE,"Jun 13, 2020",51
Sierra Leone,SLE,"Jun 14, 2020",51
Sierra Leone,SLE,"Jun 15, 2020",51
Sierra Leone,SLE,"Jun 16, 2020",51
Sierra Leone,SLE,"Jun 17, 2020",51
Sierra Leone,SLE,"Jun 18, 2020",51
Sierra Leone,SLE,"Jun 19, 2020",51
Sierra Leone,SLE,"Jun 20, 2020",53
Sierra Leone,SLE,"Jun 21, 2020",53
Sierra Leone,SLE,"Jun 22, 2020",55
Sierra Leone,SLE,"Jun 23, 2020",55
Sierra Leone,SLE,"Jun 24, 2020",55
Sierra Leone,SLE,"Jun 25, 2020",56
Sierra Leone,SLE,"Jun 26, 2020",56
Sierra Leone,SLE,"Jun 27, 2020",59
Sierra Leone,SLE,"Jun 28, 2020",59
Sierra Leone,SLE,"Jun 29, 2020",60
Sierra Leone,SLE,"Jun 30, 2020",60
Sierra Leone,SLE,"Jul 1, 2020",60
Sierra Leone,SLE,"Jul 2, 2020",60
Sierra Leone,SLE,"Jul 3, 2020",60
Sierra Leone,SLE,"Jul 4, 2020",62
Sierra Leone,SLE,"Jul 5, 2020",62
Sierra Leone,SLE,"Jul 6, 2020",62
Sierra Leone,SLE,"Jul 7, 2020",62
Sierra Leone,SLE,"Jul 8, 2020",63
Sierra Leone,SLE,"Jul 9, 2020",63
Sierra Leone,SLE,"Jul 10, 2020",63
Sierra Leone,SLE,"Jul 11, 2020",63
Sierra Leone,SLE,"Jul 12, 2020",63
Sierra Leone,SLE,"Jul 13, 2020",63
Sierra Leone,SLE,"Jul 14, 2020",63
Sierra Leone,SLE,"Jul 15, 2020",64
Sierra Leone,SLE,"Jul 16, 2020",64
Sierra Leone,SLE,"Jul 17, 2020",64
Sierra Leone,SLE,"Jul 18, 2020",65
Sierra Leone,SLE,"Jul 19, 2020",65
Singapore,SGP,"Dec 31, 2019",0
Singapore,SGP,"Jan 1, 2020",0
Singapore,SGP,"Jan 2, 2020",0
Singapore,SGP,"Jan 3, 2020",0
Singapore,SGP,"Jan 4, 2020",0
Singapore,SGP,"Jan 5, 2020",0
Singapore,SGP,"Jan 6, 2020",0
Singapore,SGP,"Jan 7, 2020",0
Singapore,SGP,"Jan 8, 2020",0
Singapore,SGP,"Jan 9, 2020",0
Singapore,SGP,"Jan 10, 2020",0
Singapore,SGP,"Jan 11, 2020",0
Singapore,SGP,"Jan 12, 2020",0
Singapore,SGP,"Jan 13, 2020",0
